id,date,content,Emotion
15,2022-09-09 11:27:21+00:00,she head her nationto india friend country krta haikisi country headprime minister president king death hamesha krta aaya hai,5.0
16,2022-09-09 11:14:46+00:00,when life seems hard the courageous not lie down and accept defeat instead they all are the more determined struggle for better future rest peace queenelizabeth queenelizabeth queenelizabeth,5.0
17,2022-09-09 11:07:47+00:00,rest peace queen elizabeth iiqueenelizabeth,5.0
18,2022-09-09 11:07:06+00:00,mythvsfactare the triple gods brahma vishnu shiva are mortal must know the fact that these dummy gods brahma vishnu and mahesh are the cycle birthdeath,6.0
19,2022-09-09 10:55:08+00:00,acquire the lap satpurush anami jaigurudev before the deaththrough taking initiation naamdaan from soul master present liberate your soul from the realm matter amp illusion let your soul have real peace,5.0
20,2022-09-09 10:38:42+00:00,life pleasant death peaceful its the transition thats troublesomepress alt for discription,4.0
21,2022-09-09 10:22:07+00:00,official mourning death monarch our colonial rulers tricolour half mast this slave mentality will never must thank queen elizabeth for looting and plundering our national wealth the end leaving our nation divided wow once slave always slave man facepalming,6.0
22,2022-09-09 10:17:53+00:00,hope you are mourning tomorrow flying the tri colour half mast after queens death arent you traitor jaychand savarkar aulad,0.0
23,2022-09-09 10:11:42+00:00,man why real and funny wrong moment jokes apart may the departed soul rest peace,5.0
24,2022-09-09 09:53:35+00:00,rest gloryher majesty the queen elizabeth and founder secretary general nri instituteconnecting indian diaspora sardar jagmohan singh the early queenelizabethiimemorialrestinpeace unitedkingdom indianrisoftheworld nriinstitute,5.0
25,2022-09-09 08:55:50+00:00,why are mourning the death british queen elizabeth what the compulsion rashtra nirman party opposes the decision goi,6.0
26,2022-09-09 08:55:30+00:00,our thoughts and condolences are with the royal family and our british friends indiaripqueenelizabeth britishhighcommission newdelhi britishcouncilindia,10.0
27,2022-09-09 08:47:22+00:00,just say rip remember queenelizabeth fun moments appreciate the spunk say how cute them doilies and that thatmonarchy gotta one day maybe not todaystate mourning this part the world spurious homemade gin and personal abuse crude naarangi,7.0
28,2022-09-09 08:30:27+00:00,india declares one day state mourning september throughout india mark respect the passing her majesty queenelizabethii,3.0
29,2022-09-09 08:22:26+00:00,rip queenelizabethii will remembered for skillful nonpartison handling complex poltical issues over quarter century,7.0
30,2022-09-09 08:11:10+00:00,rest peace queenqueenelizabethii queenelizabeth queenofengland queenelizabethiimemorial queenisdead,5.0
31,2022-09-09 08:10:00+00:00,bollywood dying its own death the fake tactics negative publicity used promote one the factors brahamastra not exemption but fresh example this practice,6.0
32,2022-09-09 07:34:20+00:00,there sympathy queen elizabeth death her family rulers killed millions indians india she just passed away like others there nothing specialqueenelizabethii queenelizabethiimemorial,
33,2022-09-09 07:29:29+00:00,the queen was truly dignity and grace personified may her soul rest peace queen elizabeth has died aged,5.0
34,2022-09-09 07:29:13+00:00,the end the way you lived your life mindful the legacy you wish leave behind legacy your thoughts values and courage legacy your character and sense dutychoose wisely teachingsrip,5.0
35,2022-09-09 07:15:12+00:00,end era bbc just announced the death queenelizabeth decades prime ministers queen her majesty queen elizabeth has passed away peacefully,5.0
36,2022-09-09 07:08:43+00:00,share your grief and extend our heartfelt condolences the demise her majesty,5.0
37,2022-09-09 07:06:17+00:00,more than citizens indians are putting out rest peace updates for queen,5.0
38,2022-09-09 07:01:09+00:00,queen elizabeth represented monarchy that morally supported plunder and loot half the planet for hundreds years and damned the people who starved death royal family has never said word about the african slave trade bengal famine jalianwala bagh rip your majesty,7.0
39,2022-09-09 06:52:46+00:00,rest peace peace symbol queen,5.0
40,2022-09-09 06:23:34+00:00,death anniversary kurien born nov died sept architect indias largest agricultural development program ever the world involving million farmer families world food prize winner padma vibhushan padma bhushan padma shri,4.0
41,2022-09-09 06:14:42+00:00,death anniversary kurien born nov died sept architect indias largest agricultural development program ever the world involving million farmer families world food prize winner padma vibhushan padma bhushan padma shri,4.0
42,2022-09-09 05:04:05+00:00,sir this the difference between bjp congress british queen sudden demise goi condolences with royal family independent country congress power will three day national mourn mentally independent bharat,3.0
43,2022-09-09 05:01:33+00:00,longest period monarch now she may rest peace kalky pray,5.0
44,2022-09-09 04:46:38+00:00,queen elizabeth the uks longestserving monarch the towering figure head pre amp post colonial commonwealth more she was the epitome grace and elegancemay she rest peaceshe shaped history she was the empress era adieu your highnessqueenelizabeth,5.0
45,2022-09-09 04:45:34+00:00,mythvsfactare the triple gods brahma vishnu shiva are mortal must know the fact that these dummy gods brahma vishnu and mahesh are the cycle birthdeathwatch sadhna,6.0
46,2022-09-09 04:39:25+00:00,rip youll missed hrithik roshan,7.0
47,2022-09-09 04:37:17+00:00,mythvsfactare the triple gods brahma vishnu shiva are mortal must know the fact that these dummy gods brahma vishnu and mahesh are the cycle birthdeathdownload sant rampal maharaj youtube channel for more information,6.0
48,2022-09-09 04:32:49+00:00,she was era unto herself decisive powerful leader rip,7.0
49,2022-09-09 04:24:30+00:00,chander shekhar associate professors death wife levels serious allegationssuch cases are happening every office men who rightful work which hampers other interest are tortured demeanedfalsely allegated forced take extreme stepmentoocbi enquiry needed,5.0
50,2022-09-09 04:18:29+00:00,the queen elizabeth was the legal owner one sixth the earths land surface all british passports was issued the queen elizabeths name she herself doesnt have one queen remains the only female member the royal family have entered the armed forces,5.0
51,2022-09-09 04:17:47+00:00,rest peace her excellency queen elizabeth,5.0
52,2022-09-09 04:09:36+00:00,deepest condolences the royal family,10.0
53,2022-09-09 04:05:58+00:00,her majesty queen elizabeth will remembered she personified dignity decency and good leadership pained her demise thoughts are with her family and people this sad hourqueenelizabethiinarendramodi,5.0
54,2022-09-09 04:02:19+00:00,little flower hibiscus that was uprooted before could blossom death not proud rip queen,7.0
55,2022-09-09 03:56:24+00:00,may her soul ripelizabethii queenelizabethii,10.0
56,2022-09-09 03:42:11+00:00,sakinas could not released from prison even after death broken heart,0.0
57,2022-09-09 03:29:31+00:00,you know london was constructed from the taxes the east india company bled out india rest well your majesty,5.0
58,2022-09-09 03:29:29+00:00,queen elizabeth represented monarchy that morally supported and encouraged the plunder and loot half the planet for centuries and looked away people starved death nobody from that family has said word about the slave trade bengal famine jalianwala bagh etc,6.0
59,2022-09-09 03:26:58+00:00,told father that there were people putting instagram stories writing rip queen and shook his head said slave mentality never says things like this and did,7.0
60,2022-09-09 03:19:39+00:00,rest peace queen elizabeth you will missed decades prime ministers charmed and dignified life active till the day her passing four leaf clover queenelizabethiimemorial,5.0
61,2022-09-09 03:17:34+00:00,dedication duty steadfastness and honesty much learnt and emulated rip queenelizabeth,7.0
62,2022-09-09 02:55:20+00:00,some gyani had already predicted the queens death june the souls the revolutionaries anand math roared wow what poetic justice netaji roars kartavya path amp the colonisers queen dieso bharat rise amp roar lion face again,0.0
63,2022-09-09 02:50:26+00:00,dekho yaar jokes aside dont know can completely angry sad this chudail raanis deathbut all the dead worlds dhoom taana nana whichll transpire between diana amp elizabeth dream come true for melodramatic south asian amp colonized identity klesh galore,5.0
64,2022-09-09 02:44:00+00:00,britons are accusing modi main reason for the queens death modi removed statue king georgefather queen elizabeth from delhis rajpath renamed kartavta path and the queen couldn handle this trauma this you modi this you cry the britons,5.0
65,2022-09-09 02:42:24+00:00,mythvsfactare the triple gods brahma vishnu shiva are mortal must know the fact that these dummy gods brahma vishnu and mahesh are the cycle birthdeath,6.0
66,2022-09-09 02:14:36+00:00,which other three possibly sudden cardiac death amp could related post covid effects heart,4.0
67,2022-09-09 02:10:44+00:00,rip queen elizabeth heartqueenelizabeth londonbridge,7.0
68,2022-09-09 02:08:54+00:00,may her soul rest peace,5.0
69,2022-09-09 02:04:52+00:00,saddened the passing away queen condolences her family and british citizens may her soul rest peace folded hands light skin tone,5.0
70,2022-09-09 01:57:12+00:00,the common wealth group nations world will remember her part history her dignity amp poise was unparalleled share the grief ppl britain amp the may her soul rest peace,5.0
71,2022-09-09 01:44:04+00:00,deepest condolences the royal family may the soul her royal highness queen elizabeth rest peace,5.0
72,2022-09-09 01:24:24+00:00,sending condolences from indian dental industry the royal family ripqueen may the soul finds peace,3.0
73,2022-09-09 01:22:07+00:00,deeply saddened the passing her majesty queenelizabeth iiour thoughts and prayers are with the royal family and the people the unitedkingdomomshanti queenelizabethii,3.0
74,2022-09-09 01:08:12+00:00,rest peace your majesty,5.0
75,2022-09-09 00:25:50+00:00,are heartbroken the passing her majesty the queen she leaves behind extraordinary legacy the most fantastic example duty and service and steadfastness and constant steadying presence flag for united kingdom head state for more than years,5.0
76,2022-09-09 00:24:55+00:00,very sad wake this newsshe was the living embodiment british stoicism and world symbol for female leadershiprest peace queenelizabethii even places which have historically suffered under the british empire india amp israel you are remembered kindly,5.0
77,2022-09-09 00:01:57+00:00,padminikolhapure will trend soon ahead her niece shraddhakapoor kingcharles,5.0
78,2022-09-09 00:01:36+00:00,britain mourns the death longest serving monarch queen elizabeth,0.0
79,2022-09-08 21:52:10+00:00,queen elizabeth who britains longest serving monarch passed away the age she visited amritsar year the queen died peacefully balmoral todaymay her soul rest peaceheartful condolences the royal family and whole united kingdom,5.0
80,2022-09-08 21:34:44+00:00,indian guy here not that rejoicing her death like she lived for god damn year thats gotta record something and sorry break you but they were not that nice and inspiring all the people around the world you should read colonialism,4.0
